"wage" "exp" "ed"
"2634" 997.996730246516 22 12
"2635" 1000.00472102901 23 12
"2636" 1150.00319544355 24 12
"2637" 1350.00017356617 25 12
"2638" 1043.00369744075 26 12
"2639" 1649.99906462413 27 12
"2640" 660.000108886498 3 15
"2641" 779.996942652755 4 15
"2642" 778.002704193911 5 15
"2643" 899.99571301833 6 15
"2644" 1190.00168253556 7 15
"2645" 1285.99755043267 8 15
"2646" 1440.00231470099 9 15
"2647" 660.000108886498 22 7
"2648" 694.998717333653 23 7
"2649" 670.001532703795 24 7
"2650" 824.997206278618 25 7
"2651" 845.002849887994 26 7
"2652" 984.998383446819 27 7
"2653" 1044.99773820559 28 7
"2654" 580.001099947573 30 10
"2655" 605.00093289206 31 10
"2656" 610.000636128244 32 10
"2657" 614.998605300573 33 10
"2658" 624.9989689156 34 10
"2659" 749.997595106089 35 10
"2660" 799.998617866852 36 10
"2661" 584.998919370362 26 11
"2662" 611.998603104051 27 11
"2663" 600.000206870348 28 11
"2664" 699.999765469656 29 11
"2665" 1000.00472102901 30 11
"2666" 899.99571301833 31 11
"2667" 1000.00472102901 32 11
"2668" 624.9989689156 20 12
"2669" 624.9989689156 21 12
"2670" 565.002411907409 22 12
"2671" 588.001794638346 23 12
"2672" 597.999549137692 24 12
"2673" 824.997206278618 25 12
"2674" 694.998717333653 26 12
"2675" 899.99571301833 29 12
"2676" 997.996730246516 30 12
"2677" 1059.99556167681 31 12
"2678" 1050.00478470175 32 12
"2679" 1200.0037970747 33 12
"2680" 1250.00146213042 34 12
"2681" 1055.00417157302 35 12
"2682" 325.001565746607 27 12
"2683" 455.99871886324 28 12
"2684" 450.00108775735 29 12
"2685" 450.00108775735 30 12
"2686" 474.997718089027 31 12
"2687" 488.998782648303 32 12
"2688" 662.996691515028 33 12
"2689" 739.999862213333 10 12
"2690" 839.998410858121 11 12
"2691" 889.998698174647 12 12
"2692" 940.000117251801 13 12
"2693" 1048.99726379585 14 12
"2694" 1240.00414334406 15 12
"2695" 1293.99550327908 16 12
"2696" 997.996730246516 17 14
"2697" 997.996730246516 18 14
"2698" 1425.0041429046 19 14
"2699" 1450.00168864978 20 14
"2700" 1624.99497101654 21 14
"2701" 1571.0037103048 22 14
"2702" 2600.00851758906 23 14
"2703" 709.996471283663 6 17
"2704" 699.999765469656 7 17
"2705" 760.001190707847 8 17
"2706" 747.003596714444 9 17
"2707" 901.995922912728 10 17
"2708" 1000.00472102901 11 17
"2709" 1320.00393943973 12 17
"2710" 899.99571301833 34 14
"2711" 997.996730246516 35 14
"2712" 1200.0037970747 36 14
"2713" 1250.00146213042 37 14
"2714" 1400.00347815963 38 14
"2715" 1499.99941936466 39 14
"2716" 1499.99941936466 40 14
"2717" 997.996730246516 21 14
"2718" 997.996730246516 22 14
"2719" 1225.99740517846 23 14
"2720" 1438.99466579896 24 14
"2721" 1539.00287202464 25 14
"2722" 1549.99967463443 26 14
"2723" 1983.99942891596 27 14
"2724" 852.002959146562 30 11
"2725" 936.996924547645 31 11
"2726" 1029.99579634819 32 11
"2727" 1139.99596282421 33 11
"2728" 1250.00146213042 34 11
"2729" 1375.00136111225 35 11
"2730" 1514.99891231603 36 11
"2731" 542.002167224045 35 9
"2732" 632.999732782793 36 9
"2733" 597.001723307104 37 9
"2734" 718.99902379923 38 9
"2735" 706.99952921128 39 9
"2736" 733.003150523855 40 9
"2737" 778.002704193911 41 9
"2738" 577.997763911691 17 16
"2739" 600.000206870348 18 16
"2740" 649.998464123521 19 16
"2741" 439.9979201635 20 16
"2742" 779.996942652755 21 16
"2743" 889.998698174647 22 16
"2744" 935.003245120709 23 16
"2745" 628.99920953592 15 12
"2746" 712.001487076226 16 12
"2747" 760.997444671547 17 12
"2748" 839.998410858121 18 12
"2749" 929.001171642683 19 12
"2750" 1027.99954149657 20 12
"2751" 1115.000352458 21 12
"2752" 500.000950789808 3 12
"2753" 500.000950789808 4 12
"2754" 610.000636128244 5 12
"2755" 670.001532703795 6 12
"2756" 809.996559397455 7 12
"2757" 809.996559397455 8 12
"2758" 874.996599443695 9 12
"2759" 427.998632293176 32 7
"2760" 451.001199885888 33 7
"2761" 530.001586532906 34 7
"2762" 550.997350163116 35 7
"2763" 612.99697427857 36 7
"2764" 719.999127353256 37 7
"2765" 781.003787984392 38 7
"2766" 425.000353207269 10 12
"2767" 450.00108775735 11 12
"2768" 500.000950789808 12 12
"2769" 550.000946976231 13 12
"2770" 699.999765469656 14 12
"2771" 699.999765469656 15 12
"2772" 749.997595106089 16 12
"2773" 879.998321426019 3 17
"2774" 959.996846921771 4 17
"2775" 989.995106314746 5 17
"2776" 1062.99959782259 6 17
"2777" 1163.00214862278 7 17
"2778" 1250.00146213042 8 17
"2779" 1080.00397427959 9 17
"2780" 689.99889766288 13 16
"2781" 779.996942652755 14 16
"2782" 889.998698174647 15 16
"2783" 979.997479771915 16 16
"2784" 1080.00397427959 17 16
"2785" 1200.0037970747 18 16
"2786" 1400.00347815963 19 16
"2787" 589.998503231037 31 6
"2788" 640.001167134685 32 6
"2789" 698.000626272145 33 6
"2790" 791.001607497419 34 6
"2791" 873.003879760648 35 6
"2792" 986.999961079154 36 6
"2793" 1050.00478470175 37 6
"2794" 671.000579092252 13 10
"2795" 737.001553458096 14 10
"2796" 806.997039711581 15 10
"2797" 857.001783763559 16 10
"2798" 898.997272014153 17 10
"2799" 1048.99726379585 18 10
"2800" 1134.00398682476 19 10
"2801" 724.998800231354 7 12
"2802" 800.999241398603 8 12
"2803" 885.002084170436 9 12
"2804" 839.998410858121 10 12
"2805" 1999.99508092189 11 12
"2806" 1316.99775880601 12 12
"2807" 1799.99650101174 13 12
"2808" 997.996730246516 16 16
"2809" 997.996730246516 17 16
"2810" 1000.00472102901 18 16
"2811" 1250.00146213042 19 16
"2812" 1350.00017356617 20 16
"2813" 1714.00840006424 21 16
"2814" 1749.99813289527 22 16
"2815" 997.996730246516 21 12
"2816" 997.996730246516 22 12
"2817" 1295.00521350743 23 12
"2818" 1250.00146213042 24 12
"2819" 1600.00174683636 25 12
"2820" 1649.99906462413 26 12
"2821" 1765.00711408088 27 12
"2822" 699.999765469656 15 12
"2823" 799.998617866852 16 12
"2824" 899.99571301833 17 12
"2825" 919.996623566557 18 12
"2826" 1025.00216114046 19 12
"2827" 1100.00499534623 20 12
"2828" 1155.00505549701 21 12
"2829" 997.996730246516 5 16
"2830" 997.996730246516 6 16
"2831" 1250.00146213042 7 16
"2832" 1400.00347815963 8 16
"2833" 1749.99813289527 9 16
"2834" 1720.00073993126 10 16
"2835" 2099.99449021305 11 16
"2836" 600.000206870348 3 13
"2837" 651.997025630607 4 13
"2838" 698.999481178759 5 13
"2839" 775.998044340286 6 13
"2840" 799.998617866852 7 13
"2841" 924.996542807467 8 13
"2842" 1069.99579763038 9 13
"2843" 899.99571301833 25 17
"2844" 997.996730246516 26 17
"2845" 1205.99472100327 27 17
"2846" 1313.00016504044 28 17
"2847" 1450.00168864978 29 17
"2848" 1549.99967463443 30 17
"2849" 1749.99813289527 31 17
"2850" 455.99871886324 4 16
"2851" 468.000797511221 5 16
"2852" 496.002020348551 6 16
"2853" 550.000946976231 7 16
"2854" 723.000562379432 8 16
"2855" 724.998800231354 9 16
"2856" 755.001699318899 10 16
"2857" 594.999163700938 40 10
"2858" 624.9989689156 41 10
"2859" 649.998464123521 42 10
"2860" 709.003171695816 43 10
"2861" 630.000113787096 44 10
"2862" 975.002465780217 45 10
"2863" 1059.99556167681 46 10
"2864" 269.999471070957 20 12
"2865" 299.999257604058 21 12
"2866" 340.001490015794 22 12
"2867" 425.000353207269 23 12
"2868" 450.00108775735 24 12
"2869" 474.997718089027 25 12
"2870" 600.000206870348 26 12
"2871" 411.998620070306 5 16
"2872" 480.001870130714 6 16
"2873" 550.000946976231 7 16
"2874" 719.999127353256 8 16
"2875" 778.002704193911 9 16
"2876" 773.000735442273 10 16
"2877" 1018.00488935329 11 16
"2878" 584.998919370362 1 16
"2879" 830.003568351436 2 16
"2880" 857.001783763559 3 16
"2881" 1400.00347815963 4 16
"2882" 1400.00347815963 5 16
"2883" 1225.00474936014 6 16
"2884" 1499.99941936466 7 16
"2885" 699.999765469656 9 16
"2886" 886.002701768018 10 16
"2887" 972.996028041124 11 16
"2888" 1062.99959782259 12 16
"2889" 1138.00271449025 13 16
"2890" 1098.00480697824 14 16
"2891" 1450.00168864978 15 16
"2892" 649.998464123521 37 12
"2893" 709.996471283663 38 12
"2894" 699.999765469656 39 12
"2895" 699.999765469656 40 12
"2896" 850.003102943956 41 12
"2897" 954.998719841761 42 12
"2898" 1100.00499534623 43 12
"2899" 427.998632293176 21 9
"2900" 417.999401205081 22 9
"2901" 436.998603745458 23 9
"2902" 474.001269518234 24 9
"2903" 555.001046871716 25 9
"2904" 529.00082954761 26 9
"2905" 628.99920953592 27 9
"2906" 642.001089031969 31 11
"2907" 686.997051249574 32 11
"2908" 740.999536655744 33 11
"2909" 737.997177450249 34 11
"2910" 899.99571301833 35 11
"2911" 998.995226141501 36 11
"2912" 1116.99799044151 37 11
"2913" 274.999698141859 5 12
"2914" 403.998029308502 6 12
"2915" 458.000373675856 7 12
"2916" 455.001174378833 8 12
"2917" 507.999264630663 9 12
"2918" 545.002291913351 10 12
"2919" 581.999739420361 11 12
"2920" 660.000108886498 28 12
"2921" 756.997537151858 29 12
"2922" 781.996292902354 30 12
"2923" 779.996942652755 31 12
"2924" 859.997945249558 32 12
"2925" 919.996623566557 33 12
"2926" 1000.00472102901 34 12
"2927" 699.999765469656 7 17
"2928" 760.001190707847 8 17
"2929" 815.001537710148 9 17
"2930" 889.998698174647 10 17
"2931" 949.998114637014 11 17
"2932" 1174.99597377744 12 17
"2933" 1600.00174683636 13 17
"2934" 600.000206870348 8 14
"2935" 600.000206870348 9 14
"2936" 649.998464123521 10 14
"2937" 749.997595106089 11 14
"2938" 850.003102943956 12 14
"2939" 889.002457631536 13 14
"2940" 978.000322706002 14 14
"2941" 390.001271743834 14 16
"2942" 450.00108775735 15 16
"2943" 550.000946976231 16 16
"2944" 600.000206870348 17 16
"2945" 644.999795666759 18 16
"2946" 674.998183663486 19 16
"2947" 749.997595106089 20 16
"2948" 497.999961641724 10 12
"2949" 540.000464638707 11 12
"2950" 607.997031771816 12 12
"2951" 649.998464123521 13 12
"2952" 713.99788489267 14 12
"2953" 793.99725177453 15 12
"2954" 873.003879760648 16 12
"2955" 769.999603567351 15 10
"2956" 804.998166680144 16 10
"2957" 804.998166680144 17 10
"2958" 959.996846921771 18 10
"2959" 550.000946976231 19 10
"2960" 914.996280280459 20 10
"2961" 1129.00275007838 21 10
"2962" 924.996542807467 3 17
"2963" 949.998114637014 4 17
"2964" 1000.00472102901 5 17
"2965" 1050.00478470175 6 17
"2966" 1100.00499534623 7 17
"2967" 1200.0037970747 8 17
"2968" 1325.00299659646 9 17
"2969" 425.000353207269 3 13
"2970" 749.997595106089 4 13
"2971" 869.997205870179 5 13
"2972" 874.996599443695 6 13
"2973" 975.002465780217 7 13
"2974" 1064.99991677715 8 13
"2975" 1174.99597377744 9 13
"2976" 644.000820389319 4 12
"2977" 699.999765469656 5 12
"2978" 699.999765469656 6 12
"2979" 779.996942652755 7 12
"2980" 799.998617866852 8 12
"2981" 850.003102943956 9 12
"2982" 959.996846921771 10 12
"2983" 997.996730246516 27 17
"2984" 997.996730246516 28 17
"2985" 1498.99475635338 29 17
"2986" 1499.99941936466 30 17
"2987" 1649.99906462413 31 17
"2988" 1634.00608597514 32 17
"2989" 2050.01010215336 33 17
"2990" 450.00108775735 30 17
"2991" 488.998782648303 31 17
"2992" 520.000617981121 32 17
"2993" 520.000617981121 33 17
"2994" 620.000323615819 34 17
"2995" 649.998464123521 35 17
"2996" 699.999765469656 36 17
"2997" 535.001740413467 12 12
"2998" 694.998717333653 13 12
"2999" 657.996755195942 14 12
"3000" 722.00350972791 15 12
"3001" 899.99571301833 16 12
"3002" 979.997479771915 17 12
"3003" 924.996542807467 18 12
"3004" 224.999909504024 10 4
"3005" 249.999770534544 11 4
"3006" 274.999698141859 12 4
"3007" 379.999523966534 13 4
"3008" 432.001905882749 14 4
"3009" 481.99801703169 15 4
"3010" 525.999362100351 16 4
"3011" 292.999235558997 8 12
"3012" 334.99982183865 9 12
"3013" 306.001498806242 10 12
"3014" 499.001948223795 11 12
"3015" 589.002247833505 12 12
"3016" 638.997153659095 13 12
"3017" 709.003171695816 14 12
"3018" 997.996730246516 27 12
"3019" 997.996730246516 28 12
"3020" 1139.99596282421 29 12
"3021" 1220.00471198179 30 12
"3022" 1365.00039910004 31 12
"3023" 1450.00168864978 32 12
"3024" 1509.9925560068 33 12
"3025" 614.998605300573 24 14
"3026" 614.998605300573 25 14
"3027" 642.996962322386 26 14
"3028" 940.000117251801 27 14
"3029" 749.997595106089 28 14
"3030" 749.997595106089 29 14
"3031" 899.99571301833 30 14
"3032" 693.000000561397 6 12
"3033" 719.999127353256 7 12
"3034" 765.99833798051 8 12
"3035" 846.000541773309 9 12
"3036" 945.997569680045 10 12
"3037" 1050.00478470175 11 12
"3038" 1175.99514494274 12 12
"3039" 744.996857313857 13 9
"3040" 796.000648068135 14 9
"3041" 824.997206278618 15 9
"3042" 959.996846921771 16 9
"3043" 1025.00216114046 17 9
"3044" 1100.00499534623 18 9
"3045" 1200.0037970747 19 9
"3046" 649.998464123521 8 12
"3047" 649.998464123521 9 12
"3048" 699.999765469656 10 12
"3049" 686.997051249574 11 12
"3050" 749.997595106089 12 12
"3051" 787.001378496711 13 12
"3052" 481.001313080921 14 12
"3053" 446.000467399296 14 12
"3054" 506.001685343349 15 12
"3055" 547.000655075569 16 12
"3056" 572.000576931047 17 12
"3057" 597.999549137692 18 12
"3058" 597.001723307104 19 12
"3059" 698.000626272145 20 12
"3060" 515.00159616065 25 10
"3061" 570.002074331475 26 10
"3062" 614.998605300573 27 10
"3063" 674.998183663486 28 10
"3064" 724.998800231354 29 10
"3065" 799.998617866852 30 10
"3066" 854.998744059993 31 10
"3067" 574.999976541524 12 12
"3068" 634.996825711075 13 12
"3069" 917.002317943751 14 12
"3070" 1040.00416818752 15 12
"3071" 1178.99775926857 16 12
"3072" 1178.99775926857 17 12
"3073" 1450.00168864978 18 12
"3074" 450.00108775735 9 14
"3075" 463.001363960083 10 14
"3076" 425.000353207269 11 14
"3077" 474.997718089027 12 14
"3078" 550.000946976231 13 14
"3079" 550.000946976231 14 14
"3080" 649.998464123521 15 14
"3081" 500.000950789808 28 12
"3082" 500.000950789808 29 12
"3083" 500.000950789808 30 12
"3084" 550.000946976231 31 12
"3085" 649.998464123521 32 12
"3086" 749.997595106089 33 12
"3087" 787.001378496711 34 12
"3088" 384.998716301343 40 12
"3089" 467.000346668754 41 12
"3090" 518.00246451545 42 12
"3091" 550.000946976231 43 12
"3092" 649.998464123521 44 12
"3093" 624.9989689156 45 12
"3094" 769.999603567351 46 12
"3095" 377.001814336466 19 12
"3096" 432.001905882749 20 12
"3097" 509.001009576785 21 12
"3098" 542.002167224045 22 12
"3099" 534.002221999879 23 12
"3100" 576.001347440743 24 12
"3101" 549.000855611934 25 12
"3102" 800.999241398603 4 9
"3103" 799.998617866852 5 9
"3104" 850.003102943956 6 9
"3105" 1050.00478470175 7 9
"3106" 1000.00472102901 8 9
"3107" 1050.00478470175 9 9
"3108" 1200.0037970747 10 9
"3109" 889.998698174647 16 17
"3110" 997.996730246516 17 17
"3111" 1100.00499534623 18 17
"3112" 1200.0037970747 19 17
"3113" 1300.00059351562 20 17
"3114" 1339.9934434698 21 17
"3115" 1499.99941936466 22 17
"3116" 365.000965943669 3 16
"3117" 399.998181160942 4 16
"3118" 447.000628208176 5 16
"3119" 362.998971163317 6 16
"3120" 631.002610741895 7 16
"3121" 565.002411907409 8 16
"3122" 649.998464123521 9 16
"3123" 299.999257604058 22 8
"3124" 325.001565746607 23 8
"3125" 399.998181160942 24 8
"3126" 399.998181160942 25 8
"3127" 439.9979201635 26 8
"3128" 474.997718089027 27 8
"3129" 474.997718089027 28 8
"3130" 679.998097246959 34 10
"3131" 719.999127353256 35 10
"3132" 819.996440995918 36 10
"3133" 839.998410858121 37 10
"3134" 979.997479771915 38 10
"3135" 1050.00478470175 39 10
"3136" 1150.00319544355 40 10
"3137" 390.001271743834 8 12
"3138" 439.9979201635 9 12
"3139" 474.997718089027 10 12
"3140" 949.998114637014 11 12
"3141" 718.000309423441 12 12
"3142" 1224.00065719972 13 12
"3143" 1200.0037970747 14 12
"3144" 653.001874585181 7 11
"3145" 724.998800231354 8 11
"3146" 781.003787984392 9 11
"3147" 870.998278163172 10 11
"3148" 979.997479771915 11 11
"3149" 1067.99677515736 12 11
"3150" 1192.00256563341 13 11
"3151" 567.999194166958 11 11
"3152" 705.001549019053 12 11
"3153" 784.997081546235 13 11
"3154" 857.996482646538 14 11
"3155" 927.998391975799 15 11
"3156" 1027.99954149657 16 11
"3157" 1104.99932158341 17 11
"3158" 379.999523966534 9 12
"3159" 359.998548680869 10 12
"3160" 430.002060269264 11 12
"3161" 367.998918755422 12 12
"3162" 516.998513881278 13 12
"3163" 666.99996937428 14 12
"3164" 644.000820389319 15 12
"3165" 899.99571301833 34 12
"3166" 929.001171642683 35 12
"3167" 986.003594368353 36 12
"3168" 986.003594368353 37 12
"3169" 1112.00503202208 38 12
"3170" 1300.00059351562 39 12
"3171" 1480.00389720305 40 12
"3172" 680.998429513993 8 12
"3173" 701.997610377948 9 12
"3174" 701.997610377948 10 12
"3175" 883.004237876873 11 12
"3176" 1150.00319544355 12 12
"3177" 1125.00189603326 13 12
"3178" 1350.00017356617 14 12
"3179" 450.00108775735 24 8
"3180" 495.001107529737 25 8
"3181" 490.002258363915 26 8
"3182" 535.001740413467 27 8
"3183" 574.999976541524 28 8
"3184" 665.001967966769 29 8
"3185" 705.001549019053 30 8
"3186" 674.998183663486 23 11
"3187" 731.999623780417 24 11
"3188" 784.997081546235 25 11
"3189" 734.999633078657 26 11
"3190" 979.997479771915 27 11
"3191" 1046.00141772335 28 11
"3192" 1050.00478470175 29 11
"3193" 379.00143827649 34 10
"3194" 439.000257660075 35 10
"3195" 429.001321781917 36 10
"3196" 500.000950789808 37 10
"3197" 500.000950789808 38 10
"3198" 546.000559243568 39 10
"3199" 600.000206870348 40 10
"3200" 674.998183663486 12 17
"3201" 744.996857313857 13 17
"3202" 824.997206278618 14 17
"3203" 914.996280280459 15 17
"3204" 1050.00478470175 16 17
"3205" 1150.00319544355 17 17
"3206" 947.995731871848 18 17
"3207" 553.997403548089 21 14
"3208" 809.000876100155 22 14
"3209" 912.00000905221 23 14
"3210" 965.001832209618 24 14
"3211" 1220.00471198179 25 14
"3212" 1207.99833477948 26 14
"3213" 1339.9934434698 27 14
"3214" 665.001967966769 7 12
"3215" 834.998559750778 8 12
"3216" 824.997206278618 9 12
"3217" 878.995694945272 10 12
"3218" 1004.99716540836 11 12
"3219" 1025.00216114046 12 12
"3220" 1649.99906462413 13 12
"3221" 560.001801114547 29 12
"3222" 630.000113787096 30 12
"3223" 634.996825711075 31 12
"3224" 670.001532703795 32 12
"3225" 809.996559397455 33 12
"3226" 909.995814454711 34 12
"3227" 949.998114637014 35 12
"3228" 474.997718089027 36 6
"3229" 600.000206870348 37 6
"3230" 386.001015387911 38 6
"3231" 435.001726479849 39 6
"3232" 525.00091214019 40 6
"3233" 565.002411907409 41 6
"3234" 614.998605300573 42 6
"3235" 794.998318851584 13 17
"3236" 799.998617866852 14 17
"3237" 949.998114637014 15 17
"3238" 949.998114637014 16 17
"3239" 1000.00472102901 17 17
"3240" 1150.00319544355 18 17
"3241" 1450.00168864978 19 17
"3242" 375.001490264057 40 12
"3243" 399.998181160942 41 12
"3244" 349.998895932531 42 12
"3245" 436.998603745458 43 12
"3246" 500.000950789808 44 12
"3247" 624.9989689156 45 12
"3248" 703.002185060499 46 12
"3249" 500.000950789808 3 16
"3250" 589.998503231037 4 16
"3251" 574.999976541524 5 16
"3252" 649.998464123521 6 16
"3253" 624.9989689156 7 16
"3254" 685.000795790838 8 16
"3255" 799.998617866852 9 16
"3256" 515.00159616065 28 12
"3257" 570.002074331475 29 12
"3258" 614.998605300573 30 12
"3259" 674.998183663486 31 12
"3260" 724.998800231354 32 12
"3261" 799.998617866852 33 12
"3262" 854.998744059993 34 12
"3263" 509.999629883765 24 12
"3264" 555.001046871716 25 12
"3265" 614.998605300573 26 12
"3266" 660.997461862909 27 12
"3267" 699.999765469656 28 12
"3268" 1100.00499534623 29 12
"3269" 906.997777748293 30 12
"3270" 997.996730246516 40 17
"3271" 997.996730246516 41 17
"3272" 1499.99941936466 42 17
"3273" 1499.99941936466 43 17
"3274" 1499.99941936466 44 17
"3275" 1600.00174683636 45 17
"3276" 1600.00174683636 46 17
"3277" 220.000539803143 44 9
"3278" 230.00015894772 45 9
"3279" 99.9999814011926 46 9
"3280" 160.999297239035 47 9
"3281" 195.000086080088 48 9
"3282" 334.99982183865 49 9
"3283" 313.999062426208 50 9
"3284" 685.000795790838 10 12
"3285" 749.997595106089 11 12
"3286" 638.997153659095 12 12
"3287" 1100.00499534623 13 12
"3288" 1350.00017356617 14 12
"3289" 1749.99813289527 15 12
"3290" 1272.99796503805 16 12
"3291" 774.997652254713 29 16
"3292" 838.001591797526 30 16
"3293" 924.996542807467 31 16
"3294" 1025.00216114046 32 16
"3295" 1125.00189603326 33 16
"3296" 1250.00146213042 34 16
"3297" 1350.00017356617 35 16
"3298" 265.000046113655 4 12
"3299" 308.999605438849 5 12
"3300" 319.999681346152 6 12
"3301" 353.000685903213 7 12
"3302" 431.000823166071 8 12
"3303" 509.999629883765 9 12
"3304" 594.000404298726 10 12
"3305" 614.998605300573 5 14
"3306" 586.997170767726 6 14
"3307" 724.998800231354 7 14
"3308" 865.00042650403 8 14
"3309" 853.000385989685 9 14
"3310" 899.99571301833 10 14
"3311" 1031.9959276932 11 14
"3312" 824.997206278618 12 17
"3313" 850.003102943956 13 17
"3314" 975.002465780217 14 17
"3315" 1075.00436390496 15 17
"3316" 1400.00347815963 16 17
"3317" 1699.99399893527 17 17
"3318" 1309.00161542494 18 17
"3319" 909.995814454711 17 12
"3320" 975.002465780217 18 12
"3321" 1100.00499534623 19 12
"3322" 1300.00059351562 20 12
"3323" 1309.99683478812 21 12
"3324" 1400.00347815963 22 12
"3325" 1624.99497101654 23 12
"3326" 354.00109275233 26 10
"3327" 349.998895932531 27 10
"3328" 357.001505907845 28 10
"3329" 349.998895932531 29 10
"3330" 724.998800231354 30 10
"3331" 574.999976541524 31 10
"3332" 724.998800231354 32 10
"3333" 534.002221999879 10 12
"3334" 630.000113787096 11 12
"3335" 651.997025630607 12 12
"3336" 874.996599443695 13 12
"3337" 926.996694726345 14 12
"3338" 1000.00472102901 15 12
"3339" 1100.00499534623 16 12
"3340" 520.000617981121 3 16
"3341" 640.001167134685 4 16
"3342" 689.99889766288 5 16
"3343" 749.997595106089 6 16
"3344" 762.002624571296 7 16
"3345" 854.998744059993 8 16
"3346" 949.998114637014 9 16
"3347" 997.996730246516 21 12
"3348" 997.996730246516 22 12
"3349" 1386.00390887222 23 12
"3350" 1480.00389720305 24 12
"3351" 1499.99941936466 25 12
"3352" 1596.99656930431 26 12
"3353" 2035.99515906879 27 12
"3354" 269.999471070957 17 12
"3355" 500.000950789808 18 12
"3356" 450.00108775735 19 12
"3357" 525.00091214019 20 12
"3358" 699.999765469656 21 12
"3359" 899.99571301833 22 12
"3360" 1050.00478470175 23 12
"3361" 299.999257604058 18 7
"3362" 304.999458135221 19 7
"3363" 399.998181160942 20 7
"3364" 425.000353207269 21 7
"3365" 500.000950789808 22 7
"3366" 525.00091214019 23 7
"3367" 550.000946976231 24 7
"3368" 574.999976541524 10 11
"3369" 574.999976541524 11 11
"3370" 689.99889766288 12 11
"3371" 739.999862213333 13 11
"3372" 739.999862213333 14 11
"3373" 859.997945249558 15 11
"3374" 1044.99773820559 16 11
"3375" 435.001726479849 7 14
"3376" 574.999976541524 8 14
"3377" 724.998800231354 9 14
"3378" 727.002560837642 10 14
"3379" 729.996690083525 11 14
"3380" 936.996924547645 12 14
"3381" 1067.00399986853 13 14
"3382" 706.99952921128 7 10
"3383" 997.996730246516 8 10
"3384" 839.998410858121 9 10
"3385" 967.001454897759 10 10
"3386" 1135.00234954834 11 10
"3387" 1136.00159121779 12 10
"3388" 1335.00457794399 13 10
"3389" 576.001347440743 18 12
"3390" 660.000108886498 19 12
"3391" 779.996942652755 20 12
"3392" 712.998987245327 21 12
"3393" 897.999938664626 22 12
"3394" 838.001591797526 23 12
"3395" 1018.00488935329 24 12
"3396" 997.996730246516 32 9
"3397" 997.996730246516 33 9
"3398" 1050.00478470175 34 9
"3399" 1125.00189603326 35 9
"3400" 1200.0037970747 36 9
"3401" 1200.0037970747 37 9
"3402" 1400.00347815963 38 9
"3403" 834.998559750778 10 15
"3404" 899.99571301833 11 15
"3405" 978.998391963951 12 15
"3406" 1050.00478470175 13 15
"3407" 1200.0037970747 14 15
"3408" 1425.0041429046 15 15
"3409" 1682.99462418546 16 15
"3410" 701.001481190317 26 12
"3411" 753.003593475254 27 12
"3412" 886.002701768018 28 12
"3413" 925.99607872594 29 12
"3414" 1147.00560066629 30 12
"3415" 1126.00359340994 31 12
"3416" 1256.00333213707 32 12
"3417" 727.999236913213 31 12
"3418" 749.997595106089 32 12
"3419" 774.997652254713 33 12
"3420" 824.997206278618 34 12
"3421" 874.996599443695 35 12
"3422" 949.998114637014 36 12
"3423" 1025.00216114046 37 12
"3424" 899.99571301833 24 16
"3425" 997.996730246516 25 16
"3426" 1000.00472102901 26 16
"3427" 1112.99515704085 27 16
"3428" 1139.99596282421 28 16
"3429" 1042.00289435355 29 16
"3430" 1335.00457794399 30 16
"3431" 530.001586532906 7 12
"3432" 641.000348113945 8 12
"3433" 686.001627381973 9 12
"3434" 788.001505193429 10 12
"3435" 786.002521154687 11 12
"3436" 1125.00189603326 12 12
"3437" 1125.00189603326 13 12
"3438" 472.000478803861 22 12
"3439" 450.00108775735 23 12
"3440" 565.002411907409 24 12
"3441" 577.997763911691 25 12
"3442" 725.999989237198 26 12
"3443" 823.003126848711 27 12
"3444" 346.998341362404 28 12
"3445" 699.999765469656 12 14
"3446" 749.997595106089 13 14
"3447" 812.99909793813 14 14
"3448" 873.003879760648 15 14
"3449" 949.998114637014 16 14
"3450" 1200.0037970747 17 14
"3451" 1067.00399986853 18 14
"3452" 382.998089148579 39 14
"3453" 425.000353207269 40 14
"3454" 452.999037157209 41 14
"3455" 483.001616288512 42 14
"3456" 522.999234294606 43 14
"3457" 553.001105159253 44 14
"3458" 583.001640359971 45 14
"3459" 500.000950789808 8 14
"3460" 550.000946976231 9 14
"3461" 799.998617866852 10 14
"3462" 847.999460848638 11 14
"3463" 909.995814454711 12 14
"3464" 899.99571301833 13 14
"3465" 1050.00478470175 14 14
"3466" 997.996730246516 33 8
"3467" 997.996730246516 34 8
"3468" 1319.00111756634 35 8
"3469" 1464.00337522477 36 8
"3470" 1621.00239626824 37 8
"3471" 1783.99408936811 38 8
"3472" 1920.9977663229 39 8
"3473" 997.996730246516 15 14
"3474" 997.996730246516 16 14
"3475" 1200.0037970747 17 14
"3476" 1400.00347815963 18 14
"3477" 1562.99635755548 19 14
"3478" 1466.99299048099 20 14
"3479" 1749.99813289527 21 14
"3480" 525.00091214019 20 12
"3481" 545.002291913351 21 12
"3482" 600.000206870348 22 12
"3483" 600.000206870348 23 12
"3484" 705.001549019053 24 12
"3485" 874.996599443695 25 12
"3486" 961.995718469119 26 12
"3487" 577.997763911691 34 11
"3488" 637.00021940057 35 11
"3489" 744.996857313857 36 11
"3490" 765.003187129339 37 11
"3491" 874.996599443695 38 11
"3492" 889.998698174647 39 11
